,gps_lat,gps_long,status,battery_remaining,tape_position,flow_setpoint,flow_total,flow1,flow2,sample_temp,sample_rh,sample_dewpoint,internal_pressure,internal_temp,uv_atn1,uv_atn2,uv_k,blue_atn1,blue_atn2,blue_k,green_atn1,green_atn2,green_k,red_atn1,red_atn2,red_k,ir_atn1,ir_atn2,ir_k,uv_bc1,uv_bc2,uv_bcc,blue_bc1,blue_bc2,blue_bcc,green_bc1,green_bc2,green_bcc,red_bc1,red_bc2,red_bcc,ir_bc1,ir_bc2,ir_bcc,readable_status,time
383,37.99529833,23.81588215,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.3,18.7,11.21,98328.0,39.63,10.116627,"""","""",7.748253,"""","""",6.69371,"""","""",5.341799,"""","""",3.537067,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:42:00
384,37.99528831,23.81587559,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.3,18.8,11.24,98328.0,39.63,10.139563,"""","""",7.766159,"""","""",6.709617,"""","""",5.355233,"""","""",3.543964,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:43:00
385,37.99527901,23.81584722,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.28,18.8,11.22,98332.0,39.63,10.163303,"""","""",7.783735,"""","""",6.725378,"""","""",5.367757,"""","""",3.555122,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:44:00
386,37.99529052,23.81589049,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,18.8,11.21,98320.0,39.56,10.185854,"""","""",7.800199,"""","""",6.739795,"""","""",5.381114,"""","""",3.56314,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:45:00
387,37.99522614,23.8158586,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.26,18.8,11.2,98320.0,39.56,10.208546,"""","""",7.820726,"""","""",6.755293,"""","""",5.394596,"""","""",3.571556,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:46:01
388,37.99521381,23.81583411,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.25,18.8,11.22,98328.0,39.56,10.229973,"""","""",7.839149,"""","""",6.773556,"""","""",5.406874,"""","""",3.580112,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:47:00
389,37.99525577,23.81585991,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.24,18.8,11.22,98316.0,39.56,10.253399,"""","""",7.855911,"""","""",6.788105,"""","""",5.420924,"""","""",3.588668,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:48:00
390,37.99528688,23.81585783,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.23,18.8,11.24,98308.0,39.56,10.276094,"""","""",7.874578,"""","""",6.804586,"""","""",5.433113,"""","""",3.597244,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:49:01
391,37.99527031,23.81584489,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,18.8,11.23,98308.0,39.56,10.299774,"""","""",7.893575,"""","""",6.822187,"""","""",5.447996,"""","""",3.605732,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:50:00
392,37.99533916,23.81595194,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.21,18.8,11.23,98316.0,39.56,10.324091,"""","""",7.91188,"""","""",6.840318,"""","""",5.460907,"""","""",3.614601,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:51:00
393,37.99533015,23.81591332,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.2,18.8,11.22,98320.0,39.56,10.346516,"""","""",7.931234,"""","""",6.857664,"""","""",5.473471,"""","""",3.624584,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:52:00
394,37.99532866,23.81590736,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.18,18.9,11.22,98304.0,39.5,10.371315,"""","""",7.950165,"""","""",6.874771,"""","""",5.488021,"""","""",3.63311,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:53:00
395,37.99532115,23.81590635,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.18,18.9,11.22,98292.0,39.5,10.393154,"""","""",7.96817,"""","""",6.89072,"""","""",5.501878,"""","""",3.642513,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:54:00
396,37.99530989,23.8159166,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.17,18.9,11.25,98304.0,39.5,10.414867,"""","""",7.985586,"""","""",6.905306,"""","""",5.513836,"""","""",3.649749,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:55:00
397,37.9952957,23.81593472,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.17,18.9,11.25,98312.0,39.5,10.438488,"""","""",8.004303,"""","""",6.921537,"""","""",5.527497,"""","""",3.659073,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:56:00
398,37.99528182,23.81590599,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.15,18.9,11.24,98300.0,39.5,10.461025,"""","""",8.023716,"""","""",6.94012,"""","""",5.541731,"""","""",3.668731,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:57:01
399,37.99523765,23.8158834,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.14,18.9,11.23,98312.0,39.5,10.4846,"""","""",8.041723,"""","""",6.953455,"""","""",5.55417,"""","""",3.676487,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:58:00
400,37.99528211,23.81587559,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.13,18.9,11.22,98304.0,39.5,10.508873,"""","""",8.059866,"""","""",6.970705,"""","""",5.567474,"""","""",3.68639,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 15:59:00
401,37.99529964,23.81588805,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.13,18.9,11.25,98324.0,39.44,10.529411,"""","""",8.077514,"""","""",6.989153,"""","""",5.58188,"""","""",3.695301,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:00:00
402,37.99527878,23.81590635,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.12,18.9,11.24,98312.0,39.44,10.554089,"""","""",8.097482,"""","""",7.005239,"""","""",5.594647,"""","""",3.703811,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:01:00
403,37.99529994,23.81588298,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.12,18.9,11.24,98304.0,39.44,10.57629,"""","""",8.114345,"""","""",7.020099,"""","""",5.60807,"""","""",3.712329,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:02:00
404,37.99528587,23.81587803,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.11,19.0,11.27,98276.0,39.44,10.600693,"""","""",8.134939,"""","""",7.036514,"""","""",5.622137,"""","""",3.721737,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:03:00
405,37.99528998,23.81588835,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.09,19.0,11.25,98308.0,39.44,10.623888,"""","""",8.153827,"""","""",7.055254,"""","""",5.637235,"""","""",3.730892,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:04:00
406,37.99532104,23.81587535,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.08,19.0,11.24,98316.0,39.44,10.647102,"""","""",8.173401,"""","""",7.073564,"""","""",5.649925,"""","""",3.740009,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:05:00
407,37.99532914,23.81589669,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.07,19.0,11.23,98312.0,39.38,10.672966,"""","""",8.192737,"""","""",7.090593,"""","""",5.665499,"""","""",3.750419,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:06:00
408,37.99530917,23.81592572,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.05,19.0,11.22,98300.0,39.38,10.697441,"""","""",8.213444,"""","""",7.109249,"""","""",5.679507,"""","""",3.759655,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:07:00
409,37.99527901,23.81589699,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.04,19.0,11.24,98312.0,39.38,10.724466,"""","""",8.236278,"""","""",7.130045,"""","""",5.694885,"""","""",3.769138,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:08:00
410,37.99531919,23.81586838,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.02,19.0,11.21,98324.0,39.38,10.751062,"""","""",8.257711,"""","""",7.146501,"""","""",5.711675,"""","""",3.778656,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:09:00
411,37.99526316,23.81589615,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.99,19.0,11.19,98308.0,39.31,10.776329,"""","""",8.279056,"""","""",7.164348,"""","""",5.726272,"""","""",3.790493,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:10:00
412,37.99532318,23.81586856,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.98,19.0,11.18,98308.0,39.31,10.800188,"""","""",8.297737,"""","""",7.183159,"""","""",5.741102,"""","""",3.797367,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:11:00
413,37.99531156,23.81586856,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.96,19.0,11.17,98308.0,39.25,10.824324,"""","""",8.317913,"""","""",7.200546,"""","""",5.75533,"""","""",3.807144,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:12:00
414,37.99528372,23.81588805,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.94,19.0,11.15,98316.0,39.25,10.85055,"""","""",8.338512,"""","""",7.219631,"""","""",5.769701,"""","""",3.816414,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:13:00
415,37.99528915,23.81589818,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.91,19.1,11.15,98304.0,39.25,10.873625,"""","""",8.35944,"""","""",7.238149,"""","""",5.784059,"""","""",3.825412,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:14:00
416,37.99528784,23.81583339,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.89,19.1,11.13,98316.0,39.25,10.895697,"""","""",8.374984,"""","""",7.252575,"""","""",5.796373,"""","""",3.830536,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:15:00
417,37.99529034,23.81585389,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.86,19.1,11.12,98332.0,39.19,10.918457,"""","""",8.393885,"""","""",7.26865,"""","""",5.809129,"""","""",3.838905,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:16:00
418,37.99531919,23.81585532,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.85,19.1,11.11,98336.0,39.19,10.942577,"""","""",8.41291,"""","""",7.284517,"""","""",5.822868,"""","""",3.846801,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:17:00
419,37.99530447,23.81585908,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.83,19.0,11.08,98336.0,39.13,10.963585,"""","""",8.430119,"""","""",7.301016,"""","""",5.83638,"""","""",3.853847,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:18:00
420,37.99530602,23.81584918,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.81,19.0,11.07,98304.0,39.13,10.988844,"""","""",8.450115,"""","""",7.316494,"""","""",5.849571,"""","""",3.864349,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:19:00
421,37.99531966,23.81585956,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.78,19.0,11.04,98332.0,39.13,11.015526,"""","""",8.471436,"""","""",7.337284,"""","""",5.865283,"""","""",3.872882,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:20:00
422,37.99530751,23.81585687,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.75,19.0,11.02,98328.0,39.06,11.041145,"""","""",8.491934,"""","""",7.356287,"""","""",5.880201,"""","""",3.881687,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:21:00
423,37.99532402,23.81585324,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.73,19.0,11.0,98320.0,39.06,11.067385,"""","""",8.513386,"""","""",7.37533,"""","""",5.894161,"""","""",3.892349,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:22:00
424,37.99529737,23.81587756,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.69,19.1,11.0,98320.0,39.0,11.092073,"""","""",8.535082,"""","""",7.394409,"""","""",5.909765,"""","""",3.900692,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:23:00
425,37.99533325,23.81588906,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.67,19.1,10.97,98316.0,39.0,11.118191,"""","""",8.555866,"""","""",7.410343,"""","""",5.925441,"""","""",3.910255,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:24:01
426,37.99530035,23.81587619,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.64,19.1,10.95,98312.0,38.94,11.144875,"""","""",8.577587,"""","""",7.427007,"""","""",5.940688,"""","""",3.918598,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:25:00
427,37.99526513,23.81589717,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.61,19.1,10.92,98328.0,38.94,11.169979,"""","""",8.597137,"""","""",7.44819,"""","""",5.956114,"""","""",3.928199,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:26:00
428,37.99522901,23.81588936,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.58,19.2,10.96,98328.0,38.88,11.200689,"""","""",8.623482,"""","""",7.472318,"""","""",5.975718,"""","""",3.940277,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:27:00
429,37.99525744,23.81587285,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.55,19.2,10.94,98324.0,38.88,11.223289,"""","""",8.640345,"""","""",7.487285,"""","""",5.987377,"""","""",3.945877,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:28:00
430,37.99532783,23.81584781,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.52,19.2,10.92,98312.0,38.81,11.252277,"""","""",8.663399,"""","""",7.508344,"""","""",6.002946,"""","""",3.955371,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:29:00
431,37.99532998,23.81587154,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.48,19.2,10.91,98316.0,38.81,11.279898,"""","""",8.685047,"""","""",7.525516,"""","""",6.018139,"""","""",3.963863,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:30:01
432,37.99530351,23.81588572,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.45,19.2,10.88,98312.0,38.75,11.304276,"""","""",8.705093,"""","""",7.541961,"""","""",6.033326,"""","""",3.97203,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:31:00
433,37.99533278,23.81587273,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.41,19.2,10.88,98324.0,38.75,11.330185,"""","""",8.726198,"""","""",7.561601,"""","""",6.048691,"""","""",3.982879,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:32:00
434,37.99530953,23.81587833,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.39,19.2,10.87,98320.0,38.69,11.35766,"""","""",8.748657,"""","""",7.581323,"""","""",6.063963,"""","""",3.990261,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:33:00
435,37.99531054,23.81584609,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.35,19.2,10.83,98308.0,38.69,11.385689,"""","""",8.771326,"""","""",7.60413,"""","""",6.081028,"""","""",4.001957,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:34:00
436,37.99529499,23.81586039,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.32,19.2,10.82,98308.0,38.63,11.418589,"""","""",8.79751,"""","""",7.630266,"""","""",6.102366,"""","""",4.016075,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:35:00
437,37.99529243,23.81587869,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.29,19.3,10.83,98316.0,38.63,11.444836,"""","""",8.821352,"""","""",7.65043,"""","""",6.119645,"""","""",4.025497,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:36:00
438,37.99528211,23.81587619,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.25,19.3,10.81,98312.0,38.63,11.469849,"""","""",8.84136,"""","""",7.668937,"""","""",6.133515,"""","""",4.034362,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:37:00
439,37.9952985,23.81590039,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.22,19.3,10.81,98304.0,38.56,11.497667,"""","""",8.862211,"""","""",7.687563,"""","""",6.148524,"""","""",4.041854,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:38:00
440,37.99526817,23.81586039,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.19,19.4,10.81,98304.0,38.5,11.521009,"""","""",8.882172,"""","""",7.705362,"""","""",6.162799,"""","""",4.0499,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:39:00
441,37.99531519,23.81594467,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.15,19.3,10.77,98324.0,38.5,11.552637,"""","""",8.907438,"""","""",7.728803,"""","""",6.183434,"""","""",4.061584,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:40:00
442,37.99529749,23.81590939,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.11,19.4,10.78,98316.0,38.5,11.580189,"""","""",8.930273,"""","""",7.748628,"""","""",6.199408,"""","""",4.07225,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:41:00
443,37.99529523,23.81589717,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.09,19.4,10.76,98316.0,38.44,11.606894,"""","""",8.951414,"""","""",7.765169,"""","""",6.214101,"""","""",4.080104,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:42:00
444,37.99529582,23.81593448,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.06,19.4,10.76,98320.0,38.44,11.632416,"""","""",8.972294,"""","""",7.781721,"""","""",6.228197,"""","""",4.090549,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:43:00
445,37.99530953,23.81594849,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.04,19.5,10.78,98316.0,38.38,11.659641,"""","""",8.995159,"""","""",7.804407,"""","""",6.245346,"""","""",4.100975,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:44:00
446,37.99527133,23.81593633,128.0,100.0,5.0,150.0,0.0,0.0,0.0,38.02,19.5,10.76,98296.0,38.38,11.687357,"""","""",9.016222,"""","""",7.824196,"""","""",6.263656,"""","""",4.110645,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:45:00
447,37.99529254,23.81592017,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.99,19.5,10.75,98312.0,38.31,11.715548,"""","""",9.040159,"""","""",7.843858,"""","""",6.278211,"""","""",4.119537,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:46:00
448,37.99534267,23.81593585,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.95,19.5,10.73,98320.0,38.31,11.74197,"""","""",9.061111,"""","""",7.86372,"""","""",6.293345,"""","""",4.127246,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:47:00
449,37.99527663,23.81586742,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.92,19.5,10.74,98308.0,38.31,11.770739,"""","""",9.085257,"""","""",7.88361,"""","""",6.311745,"""","""",4.138866,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:48:00
450,37.99530858,23.81592602,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.89,19.5,10.71,98316.0,38.25,11.801718,"""","""",9.108217,"""","""",7.904905,"""","""",6.327862,"""","""",4.149589,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:49:00
451,37.99530548,23.81590438,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.87,19.6,10.72,98308.0,38.25,11.828321,"""","""",9.130449,"""","""",7.924318,"""","""",6.342597,"""","""",4.157989,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:50:01
452,37.99533498,23.81590551,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.84,19.6,10.72,98304.0,38.25,11.852905,"""","""",9.149189,"""","""",7.941753,"""","""",6.356359,"""","""",4.165321,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:51:00
453,37.9953478,23.81590909,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.8,19.6,10.69,98292.0,38.19,11.879454,"""","""",9.170593,"""","""",7.95846,"""","""",6.371075,"""","""",4.173683,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:52:00
454,37.99529016,23.81586385,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.77,19.7,10.7,98304.0,38.19,11.905922,"""","""",9.192629,"""","""",7.977766,"""","""",6.387526,"""","""",4.182514,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:53:00
455,37.99526149,23.81586808,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.75,19.7,10.71,98312.0,38.13,11.935459,"""","""",9.214056,"""","""",7.99805,"""","""",6.403799,"""","""",4.19152,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:54:00
456,37.99530768,23.81590766,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.72,19.7,10.68,98300.0,38.13,11.963858,"""","""",9.237059,"""","""",8.018512,"""","""",6.419654,"""","""",4.202179,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:55:00
457,37.99532986,23.81593549,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.7,19.7,10.69,98304.0,38.06,11.991982,"""","""",9.259069,"""","""",8.039499,"""","""",6.43574,"""","""",4.21167,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:56:00
458,37.9953602,23.81593817,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.66,19.7,10.67,98304.0,38.06,12.022762,"""","""",9.28343,"""","""",8.057672,"""","""",6.451703,"""","""",4.221073,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:57:00
459,37.99531239,23.81587404,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.63,19.8,10.66,98312.0,38.0,12.053253,"""","""",9.30682,"""","""",8.080513,"""","""",6.469328,"""","""",4.231582,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:58:00
460,37.99530154,23.81590056,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.6,19.8,10.64,98300.0,38.0,12.0847,"""","""",9.331228,"""","""",8.102846,"""","""",6.487603,"""","""",4.242988,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 16:59:00
461,37.99534571,23.81590337,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.57,19.8,10.64,98292.0,38.0,12.116673,"""","""",9.356405,"""","""",8.123667,"""","""",6.505985,"""","""",4.252598,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 17:00:00
462,37.99529552,23.81587505,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.55,19.8,10.62,98308.0,37.94,12.150185,"""","""",9.381355,"""","""",8.147789,"""","""",6.524313,"""","""",4.264206,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 17:01:00
463,37.9952839,23.81586075,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.5,19.8,10.59,98312.0,37.94,12.182568,"""","""",9.407576,"""","""",8.169372,"""","""",6.541831,"""","""",4.274925,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 17:02:00
464,37.99533165,23.8158949,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.47,19.9,10.62,98316.0,37.88,12.214823,"""","""",9.433502,"""","""",8.191967,"""","""",6.560672,"""","""",4.285785,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 17:03:00
465,37.99535823,23.81588906,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.46,19.9,10.6,98296.0,37.88,12.247889,"""","""",9.45896,"""","""",8.217449,"""","""",6.578815,"""","""",4.296669,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 17:04:00
466,37.99535906,23.81587088,128.0,100.0,5.0,150.0,0.0,0.0,0.0,37.46,19.9,10.6,98296.0,37.81,12.282721,"""","""",9.485645,"""","""",8.240545,"""","""",6.597037,"""","""",4.30701,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 17:05:01
